"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004142",7252.69608878825,0.0781248296231684,0.0425940739352145,1.83417133899885,0.0666285644560736,0.145177725671334
"ENSG00000004399",1607.18954453596,-0.622868264642924,0.135625217103683,-4.59256971486911,0.00000437821181248475,0.0000265429091131888
"ENSG00000004455",7618.38239615831,-0.102901464911013,0.0543136417008874,-1.89457863049776,0.0581482480959196,0.129892252926269
"ENSG00000004468",386.4696615111,-1.5662805431051,0.145105582527697,-10.7940750164187,3.67140733665384e-27,1.07917124744067e-25
"ENSG00000004478",10164.069266091,-0.0654503555163747,0.03482206125042,-1.87956580300327,0.0601672775427874,0.133444304866249
"ENSG00000004487",3920.24170282209,-0.0551253622814271,0.0340483317585977,-1.61903269365046,0.105440228924583,0.210421078901897
"ENSG00000004534",1804.20610693615,0.00132765442015961,0.0591802240517634,0.0224340891139301,0.982101688008243,1
"ENSG00000004660",508.842980922412,-0.864647584530154,0.0850200870907588,-10.1699211811809,2.7012716497901e-24,7.05926616561627e-23
"ENSG00000004700",2696.71833980417,-0.193684262673728,0.0666649803557011,-2.90533742964141,0.00366857369784592,0.0123358034823571
"ENSG00000004766",843.83894986658,-0.268443248686741,0.0942047198103347,-2.84957324035575,0.00437779251735965,0.0143290588748036
"ENSG00000004776",5.78150618180472,-0.758132316139824,0.71242477732929,-1.06415770515714,0.287257263401039,0.451388629072149
"ENSG00000004777",187.715204134091,0.118071537392307,0.213752710344163,0.552374457391442,0.580691826943609,0.731241559854914
"ENSG00000004779",2117.18601007425,0.099655462204116,0.080665663435969,1.23541365631017,0.216676592886572,0.367578698722469
"ENSG00000004799",956.335595199943,-0.532124475172992,0.0784007422896649,-6.78723771781354,1.14300792785105e-11,1.30799449897737e-10
"ENSG00000004809",0.254358097071241,0,5.26764854486674,0,1,NA
"ENSG00000004838",20.2704559617002,0.58746417040882,0.509491484024456,1.15304021525239,0.248893878446685,0.407653473875509
"ENSG00000004846",6.61129602540934,1.00052240617893,0.864015416944419,1.15799138135435,0.246867553594393,0.405180248708226
"ENSG00000004848",42.4264802755867,-0.0514604970026042,0.39619789649343,-0.129885841035649,0.896656746604794,0.952495732121391
"ENSG00000004864",2814.23130815724,0.0591911812251533,0.0586006728038564,1.01007681982208,0.312458486924893,0.479556834036252
"ENSG00000004866",930.804696018214,-0.2323905270324,0.075124078113817,-3.09342267974744,0.00197862104658433,0.00716614563105108
"ENSG00000004897",5569.65779178158,-0.111995729371417,0.0834698779899704,-1.34175024653653,0.179676989126029,0.318178001577343
"ENSG00000004939",2.81772601152701,0.969645234610976,1.23267469460908,0.78661891807431,0.431504981411664,0.599959286971191
"ENSG00000004948",1.81329320074581,-2.56636540080804,1.72409925169807,-1.48852532606834,0.136612408227937,NA
"ENSG00000004961",1820.51257566635,0.120435540328858,0.0595998785202812,2.02073466119356,0.0433072397440798,0.101641956074563
"ENSG00000004975",2481.40383642648,0.39511281731031,0.0489622995111522,8.06973572024154,7.04504945387454e-16,1.09700533989038e-14
"ENSG00000005001",0.997791943166525,-3.68568943241522,2.4653889712692,-1.4949727914609,0.134921543225577,NA
"ENSG00000005007",3319.29116970946,0.0262380126630746,0.0362159723331122,0.724487317963992,0.468766610230628,0.635738087700106
"ENSG00000005020",1948.9686302115,0.0376916895943136,0.0975405713483999,0.386420635775084,0.69918516961034,0.822600131769015
"ENSG00000005022",24480.8796236209,0.0579039009016497,0.0498833152807413,1.16078693999725,0.245728555392998,0.403793111951224
"ENSG00000005059",647.06945762201,0.57816269819359,0.120056243709721,4.81576534737756,0.00000146636760837028,0.00000958019091205463
"ENSG00000005073",341.247094402016,-2.03475685049538,0.488689252225926,-4.16370288732007,0.0000313127527528723,0.000163763809988856
