"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",2714.84443410421,1.01123228260074,0.0544179333412575,18.582702806063,4.43590923421517e-77,3.77444749379035e-76
"ENSG00000000005",2.36218139631801,5.27231147271097,1.7907273556233,2.94422903417133,0.00323760309924477,0.0050177207614776
"ENSG00000000419",1428.9386449204,-0.00821026603160693,0.0662153400886082,-0.123993413318124,0.901320490228692,0.920092613583619
"ENSG00000000457",298.339051163745,0.129418338418398,0.112517427751646,1.15020704796111,0.250058604057479,0.299901764974093
"ENSG00000000460",984.958776127603,0.482358043614682,0.0753057352973033,6.40532944416991,1.50045033797009e-10,3.50433347508057e-10
"ENSG00000000938",0,NA,NA,NA,NA,NA
"ENSG00000000971",1531.30924012217,-8.3434548822109,0.369190767436616,-22.5993053405468,4.40242513130468e-113,5.41687053500504e-112
"ENSG00000001036",2817.29366800228,0.345342316103543,0.0527346024505302,6.54868530444513,5.80458012067269e-11,1.3779198066312e-10
"ENSG00000001084",6758.63838271591,-2.64839131132554,0.064612288928635,-40.9889721481732,0,0
"ENSG00000001167",1542.52741829531,1.22788994060411,0.0732216595590221,16.7694907217221,4.07990559653894e-63,2.934101874439e-62
"ENSG00000001460",353.595286807605,-0.163070637668827,0.115986016690195,-1.40595084064658,0.159738722885511,0.199695851431914
"ENSG00000001461",804.511359117868,-0.128683496976105,0.0816158254875611,-1.5766978549487,0.114865064204839,0.147440965466596
"ENSG00000001497",4214.61721072671,-0.308592454399669,0.0545023035550066,-5.66200755328114,0.0000000149612237142493,0.000000031932592649223
"ENSG00000001561",424.746294943851,0.494331047723641,0.0831306523247825,5.9464353267955,0.00000000274044736792367,0.000000006056899325478
"ENSG00000001617",185.34557422227,3.45826097973197,0.263593525002801,13.1196734809598,2.54027059785212e-39,1.26106290393373e-38
"ENSG00000001626",5.65385299078766,-6.0757190569517,1.51246120976911,-4.01710735965202,0.0000589168869360754,0.0001040136190084
"ENSG00000001629",1995.81807987369,-0.983189387521498,0.107027966735512,-9.18628483292744,4.06643403270232e-20,1.3043085327175e-19
"ENSG00000001630",5807.19636487051,-0.206183171646615,0.0358979088054085,-5.74359840190887,0.00000000926854608400461,0.0000000200055770868143
"ENSG00000001631",1028.50404009369,0.523191546523178,0.117541934992676,4.45110544211967,0.00000854293793620849,0.0000158447342474786
"ENSG00000002016",309.588685438791,-0.319154635119868,0.180220107297554,-1.77091579794104,0.0765747048702425,0.101453358332814
"ENSG00000002079",10.6231501400048,-6.28860447371045,1.29925755786971,-4.84015231284963,0.00000129739653989606,0.00000251890869029143
"ENSG00000002330",1204.4042970781,-0.810069743098818,0.0810841175169073,-9.99048602742585,1.67757168282224e-23,5.89985281296171e-23
"ENSG00000002549",3003.03325444417,0.707494088269285,0.0442008809122337,16.0063345722476,1.15411681395824e-57,7.70797535808746e-57
"ENSG00000002586",6564.09886091398,0.780053188883127,0.0706924985612887,11.0344549246175,2.60627006633628e-28,1.03413820294949e-27
