"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",3337.46612806615,0.989127990105619,0.0686844712060913,14.4010425171316,5.09688506979961e-47,3.486126659937e-46
"ENSG00000000005",3.65331580287725,5.15836149737321,1.66746973475672,3.09352631106423,0.00197793013540716,0.00333754359636061
"ENSG00000000419",1574.94017439523,-0.159870626041113,0.0696651611512848,-2.29484326741078,0.0217421080440535,0.0328904532329692
"ENSG00000000457",349.423664747029,0.307751531013315,0.129394111846915,2.37840444685315,0.0173877427620995,0.0266442685234319
"ENSG00000000460",1169.34882671254,0.644213719498008,0.0892088881488892,7.22140733805379,5.14522763400829e-13,1.47325097285356e-12
"ENSG00000000938",0,NA,NA,NA,NA,NA
"ENSG00000000971",1385.57640030864,-7.99326607485306,0.256358993840812,-31.1799713171621,1.99117689553157e-213,7.08088442753879e-212
"ENSG00000001036",3396.39669529937,0.0610412475532924,0.0512417207314611,1.19124117383151,0.233558920056254,0.296293222442849
"ENSG00000001084",6469.27200363189,-2.87112436544554,0.0854443710718388,-33.602264601276,1.55450363222613e-247,6.57317788724683e-246
"ENSG00000001167",1918.96427594524,1.30267788163503,0.0677334960665205,19.2324028329452,1.98227444982877e-82,2.27563145406131e-81
"ENSG00000001460",388.098264923114,-0.175949806319275,0.125454314873082,-1.40250103392041,0.160765681975713,0.211832293761723
"ENSG00000001461",922.744177020703,-0.0186999340946321,0.0870682421721272,-0.214773304572564,0.829944067073336,0.863821234487375
"ENSG00000001497",4606.53849755465,-0.398312499573026,0.0671146435405214,-5.93480764495962,0.00000000294190205005369,0.00000000712745076417993
"ENSG00000001561",494.118908793281,1.82475808041484,0.117237964449079,15.5645663841887,1.26726019851033e-54,9.80990453083706e-54
"ENSG00000001617",271.976576793793,0.245657994261405,0.194516558736641,1.26291558855926,0.206619517089613,0.265706830324522
"ENSG00000001626",2.077899106634,-2.99991122844027,1.82038387794724,-1.64795528282921,0.0993618477313338,0.13605177985076
"ENSG00000001629",1943.33133455886,-1.09109533041144,0.119129673026595,-9.15888798056102,5.24348397641038e-20,1.9208883408254e-19
"ENSG00000001630",6395.1130557054,-0.213277467297028,0.0540505496013075,-3.94588896635139,0.0000795044523475255,0.000150182268131385
"ENSG00000001631",1273.80808368421,0.171701949627361,0.0888182322230943,1.93318359676512,0.0532135847198672,0.0762841743111356
"ENSG00000002016",318.967967311547,-0.237202196564725,0.152502483183178,-1.55539891294629,0.11985109285537,0.161980039073479
"ENSG00000002079",8.1334898810112,-5.2517438081317,1.42906165995823,-3.67495955932735,0.000237887092103209,0.000434635638849594
"ENSG00000002330",1019.35722987409,-0.599286671933626,0.10565206496527,-5.67226653005432,0.000000014092050080017,0.0000000330499969217127
"ENSG00000002549",4468.20974976114,-0.469619683270839,0.0542537286686309,-8.655989086744,4.88655398285305e-18,1.67731326892939e-17
"ENSG00000002586",7786.11835232192,0.282114271388646,0.0686064243908526,4.11206784049017,0.0000392131027086485,0.0000755254117475054
"ENSG00000002587",66.5569606846734,-5.62440319200347,0.638959789640983,-8.80243684060886,1.3387690599147e-18,4.67662214136181e-18
"ENSG00000002726",0.510343367551165,0.943722697102712,3.93986043240233,0.239532012185334,0.810693076671509,NA
"ENSG00000002745",1.519127414785,3.89354926389581,2.18845245074789,1.77913358938423,0.0752178629803542,0.105219984212835
"ENSG00000002746",387.512566705142,-7.02309182090661,0.576683778222799,-12.1784105711281,4.05099531711269e-34,2.14976060810643e-33
"ENSG00000002822",856.478790705532,0.599449331656273,0.119158356772432,5.03069484921732,0.000000488705437301743,0.00000105511037830103
"ENSG00000002834",23772.4335580819,-4.1292174211661,0.0439657612022616,-93.9189339215557,0,0
"ENSG00000002919",981.296620956492,-0.646279156067649,0.0920732283413263,-7.01918644225025,2.23163831681749e-12,6.21357463253085e-12
"ENSG00000002933",0.390383910737779,-2.21593129725448,4.03551845981558,-0.549106965888032,0.582932045067543,NA
"ENSG00000003056",7949.79673271287,-1.60119760264742,0.0513013204669082,-31.2116255112823,7.40992622727113e-214,2.6452011645545e-212
"ENSG00000003096",728.903358700638,4.24512573461491,0.142610053186128,29.7673666040525,1.0336759432009e-194,3.25774644034608e-193
"ENSG00000003137",453.251914792564,-1.46348167350683,0.1401391171231,-10.4430633184401,1.57640048092658e-25,6.77534663751795e-25
"ENSG00000003147",100.602643977127,-0.71182470064628,0.352805264406675,-2.01761360291315,0.043631519057934,0.0634494232880868
"ENSG00000003249",1603.42336315884,-1.04549340885944,0.0807838058473975,-12.9418687061414,2.61197815215582e-38,1.51566584677926e-37
"ENSG00000003393",1556.84996582234,0.0385348102377715,0.102739547561827,0.375072804506775,0.707606321940322,0.759177907419848
"ENSG00000003400",466.36438719763,0.395872603595227,0.136309511359759,2.90421849250423,0.00368171126782505,0.00604650148320238
"ENSG00000003402",2738.07354575198,-3.12805343943696,0.0705292796599255,-44.3511326717024,0,0
"ENSG00000003436",1393.20103912072,-3.68797051470186,0.0932291684722039,-39.5581187211964,0,0
"ENSG00000003509",773.525012103521,-0.39191951048344,0.0924643171764862,-4.2386027653823,0.0000224915223189592,0.0000440272201631171
"ENSG00000003756",2709.28112478591,2.04478077186713,0.102271455657398,19.9936605842103,6.25354662326435e-89,7.7286675078333e-88
"ENSG00000003987",57.0993668838561,7.37060872379649,1.05972106132136,6.9552347243209,3.51975504591611e-12,9.71412621429389e-12
"ENSG00000003989",1186.30035534785,3.11221966786326,0.105915737996937,29.3839209046842,8.81425216652336e-190,2.69998288724708e-188
