UniqueCount	AmbigCount
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29761	2371
33461	23256
192007	84594
130108	6572
15595	5714
55669	31094
131705	7191
10631	62
16717	2102
126022	2642
27890	103
364	7
40242	167
125	28
0	28
1	7
0	2
12	97
0	0
5	91
1	95
0	2545
0	873
2704	3424
0	3
0	1
0	3
0	3
0	0
0	0
2283	465
0	3539
0	3540
0	3327
0	3285
0	73
0	73
160	505
0	2
0	0
0	2815
0	1807
0	2720
0	5
0	6
0	2661
4	2559
0	1858
0	5
0	33
0	1063
0	73
1	988
0	845
0	68
0	1021
0	71
0	529
0	969
0	35
0	757
1	5
0	47
0	18
0	0
1	55
0	18
0	136
0	4373
0	3608
0	3470
25	0
0	18111
0	11218
0	0
17	729
0	0
0	0
18	0
0	176
0	172
0	108
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	22
0	23
0	22
0	11
0	11
0	2
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	26
0	6428
0	6097
0	6008
0	616
0	4
9	10
1	0
3	35
3	25
1	32
3	32
0	389
4	2328
0	2213
0	907
0	481
0	307
0	6
0	120
0	0
0	2
26	168
0	3
0	0
0	436
0	1624
0	4948
0	5414
8	61
17	0
0	1570
0	0
0	103
0	0
0	0
252	1
0	1
0	1
0	0
0	0
316	4764
0	204
0	7
0	7
0	2
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	1
0	0
10	1
1	1
0	16
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	1054
0	0
0	200
92	169
0	19
10	1042
2	591
0	357
4	543
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	88
0	4928
6	6108
4	4934
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	634
1	15
31	647
0	16
0	30
0	488
0	0
0	23
0	0
0	0
0	0
1	1
0	446
0	2
0	0
0	0
0	0
0	0
0	231
0	226
0	95
0	88
37	204
0	0
20	85
0	33
0	158
0	6
0	6
0	812
0	4
0	18
0	0
1665	931
0	12
0	112
0	278
12	276
10	512
0	107
0	0
0	0
0	0
89	16
0	15
0	401
0	48
1676	1583
10	593
1	179
1	1383
0	1429
0	162
1	0
180	0
6	1181
41	1520
58	1534
0	24
2	283
0	0
5	52
0	52
52	1621
5	1621
52	231
25	14
3	11
4	7
0	6
1	3
0	210
3	628
0	56
0	549
0	78
0	248
8	621
11	757
18	757
2	50
1	153
2	54
2	6
0	43
0	58
0	88713
0	76985
0	76872
0	77005
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	306
0	308
0	434
0	444
0	444
0	338
0	409
0	444
0	137
0	113
0	137
0	103
0	0
0	0
0	0
0	3
0	3
0	3
0	1550
0	1555
0	495
0	452
1	193
0	256
0	200
0	88
0	55
0	12
0	0
0	1223
0	1415
0	147
0	122
0	38
0	17
0	31
0	3
0	0
0	9
0	0
2	716
0	4
3	1
7	166
0	131
2	492
16	816
13	729
0	146
0	466
1	211
0	170
1	129
0	582
0	60
0	61
0	173
0	475
0	35
0	226
0	417
0	27
0	156
0	0
1	186
0	144
0	125
2	42
1	16
0	10
6	22
0	7
0	3
0	2
8	23
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	5167
1	4775
13	5102
0	4327
7	4702
13	4648
0	4708
0	4001
1	450
44	4275
0	4381
1	1734
0	304
0	6
0	2116
4	395
0	1
0	100
0	259
0	89
57	935
1	940
0	47
0	14
0	71
0	176
0	133
1	200
0	297
47	199
2	959
34	986
1	12
0	67
1	43
1	42
5	33
2	56
1	7
0	1379
0	1349
1	1504
0	27
2	477
0	57
1	40
0	56
0	686
0	99
0	89
1	27
1	3
7	38
4	86
2	399
0	74
1	213
0	137
0	137
0	114
1	80
1	152
0	67
0	49
0	1491
2	0
0	0
0	0
0	0
0	0
7	452
85	1706
1	255
0	40
0	96
0	63
2	1124
3	21
8	65
0	8
0	57
0	45
5	18
0	10827
2152	13088
3	10826
5	9637
3	10806
22	10803
0	8808
0	7811
55	1301
1	3
0	0
0	0
19	4422
35	1138
2	2746
11	696
2	439
0	514
0	846
0	261
5	257
0	1305
0	4119
0	0
0	0
0	0
0	0
0	0
0	1
32	1349
0	445
0	304
0	16
3	110
0	80
0	44
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	572
0	566
0	270
0	324
0	96
0	0
1	1
0	1
0	1
0	1
0	1
0	4305
0	4305
0	3311
88	2979
0	1102
49	892
1	1233
61	4305
0	861
2	6058
3	783
0	1010
0	98
0	97
9	5561
0	1129
1	5838
0	881
0	5466
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	85
0	113
0	277
0	428
0	107
0	74
0	30
0	0
0	71
57	88
18	142
13	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
661	2482
0	1638
0	753
0	1599
0	1718
25	1720
1	1629
47	900
4	934
2	911
0	697
7	694
3	482
13	511
0	419
1	145
1	88
3	0
0	8
0	6
0	1754
0	4
0	4
248	17374
11	23175
630	23595
2	21
12	1350
5	8
1	2795
0	436
15	256
353	3523
15	3520
0	1078
0	470
0	1070
2	733
0	796
1	2489
1	275
0	1014
0	1089
1	1178
0	1
1	5
3	1093
0	281
0	315
0	266
0	41
0	104
2	0
0	0
0	0
0	27
0	25
31	27
0	11
0	0
0	0
0	0
4	86
0	37
0	37
0	23
1	0
0	92
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
621	885
6	426
34	522
3	232
1	10239
8	7433
4	8723
0	8499
0	2125
0	6306
0	1958
1	4294
0	1544
0	1392
0	272
0	1912
1	2077
0	2067
0	1309
0	624
0	1122
2	64
0	10211
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1091
0	1058
0	1062
6	207
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1854
41	1573
0	407
1	481
0	264
0	264
0	179
0	163
17	157
0	54
0	6
9	5
88	367
2	319
0	361
2	351
4	186
0	52
0	25
0	18
0	29
0	22
0	52
0	5
0	20
0	19
4	23
0	1
0	1
0	1
0	1
0	0
1341	1245
0	140
0	38
1	304
1	400
0	468
18	571
219	1466
15	611
38	772
9	1495
0	332
0	339
0	46
0	214
16	21
0	23
0	23
0	10
2	7
0	12
3	5
0	1187
0	748
0	891
0	61
6	750
0	1000
0	65
0	621
0	999
1	638
0	271
0	59
0	1872
0	0
0	55
0	1550
2	845
525	1874
7	19
0	189
0	212
7	65
4	328
7	56
0	797
2	32
0	71
1	167
0	277
0	134
1	92
9	3
5	1566
0	38
0	45
0	2
0	11
0	44
91	320
0	914
0	81
0	129
0	117
0	798
0	39
0	610
0	1148
1	0
0	23
0	72
1	92
0	1452
0	1820
0	1821
0	1783
0	1312
0	427
0	155
0	77
0	119
0	104
227	35
4	35
15	488
49	147
10	184
2	119
0	1
8	293
1	54
1	241
0	370
0	35
0	0
418	1613
1	435
0	1583
14	379
1	213
0	358
0	131
1	140
4	72
6	131
0	101
5	99
0	450
9	329
0	273
0	409
5	378
0	338
0	65
0	105
47	571
0	313
0	251
3	242
0	59
0	5
0	9
0	303
0	9
0	6
0	44
0	30
0	42
0	0
0	0
1	3077
0	2494
57	3326
0	2219
0	2
0	1951
0	2384
2	2516
0	2233
0	1911
0	1523
0	1429
1	2
0	2
1	480
12	1075
25	1072
0	96
2	92
0	87
0	65
0	39
0	50
0	16
0	203
0	36
5	139
3	57
0	160
0	14
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	818
13	1766
0	1683
5	791
0	776
2	1
0	1758
0	0
0	2
0	2
0	0
0	973
0	542
7	1238
0	9
7	836
0	584
12	883
0	820
0	180
4	272
0	232
0	315
0	25
0	39
0	2576
54	2608
2	5
58	2527
26	1448
0	42
0	34
1	12
0	48
1	45
0	24
0	12
1	16
0	2683
0	2919
0	2893
0	2567
0	2868
6	1582
0	2770
0	2801
0	2590
0	286
0	2749
0	1572
0	238
0	3
0	52
1	65
0	139
0	93
0	150
0	128
0	279
0	77
0	53
0	32
0	520
0	14
0	2842
3083	767
6	626
7	42
0	1
0	87
4	8
0	3
0	3
0	3
0	0
0	7
8	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	692
0	320
0	148
0	27
1	28
0	35
8	26
0	8
0	5
0	676
0	0
0	0
0	0
0	1578
370	1939
0	348
0	150
0	107
0	173
0	24
0	28
0	25
0	8
2	333
0	271
0	0
2	2517
4	2152
23	304
2	339
3	325
1	204
0	125
0	1682
0	320
0	204
1	211
1	102
548	64
3	62
0	123
3	105
0	89
0	4
0	171
5	128
0	42
0	38
612	1
0	963
1	592
0	346
0	435
0	4
0	2
0	0
1	1
0	824
0	574
0	434
0	574
0	487
0	575
0	571
18	303
0	107
0	135
2	79
0	67
0	59
0	38
0	6
0	24
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
28	809
12	805
6	5
0	9
0	25
128	149
0	119
3	82
0	0
0	460
0	460
0	381
0	23
0	113
0	1270
0	1733
6	1800
0	1770
0	427
0	103
0	155
0	120
0	81
0	3002
0	2942
126	3520
0	3147
0	2898
0	3328
0	2603
0	3287
0	3171
0	2822
0	2754
0	392
3	1538
2	1025
0	1178
0	3092
0	1216
0	2063
0	2152
1	2330
0	2510
0	74
0	1282
0	1456
0	589
0	1581
0	412
4	4
2	1115
3	684
0	472
0	505
10	588
0	12
0	136
1	318
0	10
0	2
0	1
1	2
0	1
0	0
0	0
0	0
0	0
5	953
27	776
16	816
0	4
35	1026
0	485
1	807
2	541
1	571
0	484
3	361
1	457
5	191
0	1008
0	1047
0	1836
0	948
1	749
0	300
0	126
0	354
0	310
1	19
3	262
0	278
2	404
0	3
0	221
0	321
0	331
6	223
2	211
0	212
0	113
0	71
0	135
0	150
2	210
0	108
0	96
0	159
0	63
0	1662
0	1485
0	24
6	501
36	1098
1	344
0	199
15	281
0	518
14	655
2	3
11	61
2	600
4	282
0	676
3	314
0	12
0	973
0	877
3673	1082
0	905
9	171
331	782
0	782
0	593
0	257
1	0
0	0
2	0
3303	1010
4	169
0	218
0	11
2	680
0	95
0	15
3	13
2	6
0	90
0	1384
0	1849
0	1591
0	1389
0	1389
0	1391
12	507
777	671
3	25
4	37
4	415
1	10
0	780
0	381
0	388
0	381
0	447
6	46
0	2
0	2
0	6
0	11
0	10
0	15
0	14
0	4
0	1
0	9
0	13
0	2
0	5
0	3
0	12
23	201
1513	204
0	16
0	8
0	8
0	1
1	1
0	16
0	0
0	0
0	64
94	63
0	15
0	16
0	19
12	32
0	23
0	68
0	0
0	0
0	0
0	2946
0	2090
5	1988
0	1374
0	138
0	323
0	211
1	439
0	100
2	118
0	595
0	214
0	12
0	191
0	31
7	64
3	64
0	59
0	61
1	47
1	888
0	178
0	186
0	1261
0	71
4	157
7	607
3	229
16	1199
0	57
11	1144
3	63
0	1109
0	113
1	634
0	352
0	271
10	299
0	1
0	180
0	267
14	562
200	184
0	131
0	124
0	142
0	19
0	22
0	16
0	145
0	47
0	162
6	71
0	71
0	13
0	0
0	0
388	1337
1	703
0	1346
0	296
6	940
5	1023
2	1045
21	1035
0	372
1	95
3	607
1	50
2	0
616	2513
22	686
27	289
0	493
1	1948
9	487
4	1967
0	600
0	23
49	1388
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	282
8	11
0	102
0	15
2	449
6	437
0	456
0	449
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	43
0	4
0	27
0	3
0	3
0	1
0	5
0	4
0	43
0	3
0	3
0	3
0	0
4	0
0	0
0	0
0	0
0	0
1	3126
0	3060
2	3061
8	3030
0	9
0	22
0	59
1	230
0	236
1	218
0	153
1	227
10	6
19	1294
1	1202
9	1278
12	1037
0	1165
15	875
8	723
4	323
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	1251
3	1107
21	1045
2	2
8	1211
17	26
3	738
3	446
17	441
0	0
0	0
0	1
0	1
0	4324
0	1
0	3586
0	149
0	195
0	567
0	717
8	4343
3	410
0	285
0	338
0	205
2	2398
3	1749
0	4324
2	3
0	6
151	149
2	63
0	118
0	4
1	154
0	0
1	0
0	0
0	1
0	283
0	2
0	2
0	8
0	12
0	13
0	632
0	549
1	129
0	328
0	142
0	15
0	170
1	252
0	2
0	2
0	7
0	4
0	1
1	1
0	0
0	2
0	4
0	379
0	173
0	379
0	104
0	0
0	178
0	128
0	70
0	136
0	49
0	137
0	211
0	0
0	91
0	340
0	174
2059	14
1	20
1	22
0	0
0	2
1	2
0	1
1	0
0	13
2	17
0	14
0	19
0	16
0	8
0	8
0	18
0	25
0	18
0	4
0	2
141	134
0	11
0	1
0	89
0	19
2	36
0	15
0	29
0	61
0	34
0	63
0	15
0	10
0	72
0	135
0	60
0	201
0	201
0	171
0	136
0	101
0	80
0	153
0	88
0	4
0	7
0	11
0	11
0	10
1	122
0	57
0	20
6	381
2	18
3	400
0	2285
0	22
0	516
0	2481
3	665
3	793
2	537
1	633
3	752
0	539
8	1631
2	2357
12	1947
0	1963
0	715
0	113
0	511
0	492
0	497
0	502
0	519
0	240
0	228
0	145
277	351
0	86
0	50
0	97
0	309
0	122
1	290
0	241
0	107
1	58
0	266
0	3
1	59
0	12
1	153
0	15
0	372
0	247
0	271
1	46
2	253
37	67
20	19
0	3
0	0
0	0
0	400
1	210
14	242
0	102
8	212
0	23
1	39
0	224
0	4
0	0
0	76
11	77
15	37
13	891
0	159
107	1022
7	104
0	2
0	286
0	55
0	85
0	0
0	50
0	627
0	615
0	4
1	2
3	34
14	77
1	67
0	0
0	0
0	2147
0	2780
0	1846
0	519
1	1330
0	155
0	2150
0	2146
0	0
0	1956
0	78
0	2018
0	1819
13	1819
0	1768
15	1751
6	784
1	321
1	194
17	345
0	105
7	137
40	1232
5	1075
0	245
1	13
0	1
0	0
0	0
0	0
10677	14221
0	4898
0	11297
15	3763
1	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
0	0
659	2273
9	839
0	390
0	128
0	273
0	399
0	420
3	659
0	606
108	1288
1	260
2	738
0	329
0	862
869	86
1	83
0	1259
0	3726
5	1574
44	800
6	761
0	836
2	732
0	552
0	573
2	730
7	975
0	533
0	375
146	311
27	66
15	2577
256	467
38	500
1	498
7	449
349	941
1	849
1	912
1	853
0	855
0	655
33	257
0	314
8	393
1	298
0	239
1	111
0	177
0	148
0	92
4	126
0	85
0	62
0	26
0	62
0	15
7	6
0	11
0	859
0	584
0	543
1	850
1	1092
2	836
0	1007
0	507
0	191
0	27
0	25
0	95
0	280
0	53
0	46
0	203
1	215
0	51
2	28
0	22
0	50
0	46
0	54
1	49
0	46
1	43
2	16
0	1038
0	214
0	5
0	13
0	6
9	2
60	1
0	0
0	5
0	3
0	1
0	2
0	5
0	5
15	1501
2	432
2242	1974
0	294
0	483
3	196
0	0
0	0
0	0
0	0
2	8
0	0
0	17
0	29
0	23
0	7
0	17
0	3
2970	5935
1	5921
0	101
14	239
0	31
0	282
0	17
63	143
0	129
1	15
18	113
0	175
0	103
0	105
0	180
0	89
0	1
280	683
0	299
10	565
3	0
1	582
0	83
0	516
2	153
0	397
2	4
1	27
0	3
0	8
264	20
0	13
0	5642
0	5225
2806	10
0	3774
5	3789
7	1166
0	699
5	1019
0	1042
0	3879
0	0
0	568
0	33
0	14
8	0
4	6
3	2858
0	2742
1	2872
0	2761
0	636
0	2686
8	186
2	474
17	2265
0	14
0	1721
2	244
1	199
6	1197
0	275
0	290
1	212
2	50
0	362
1	35
0	57
0	170
0	385
1	168
0	275
0	126
0	204
0	194
0	186
0	89
0	158
5	147
1	70
0	127
0	0
0	0
9	0
0	369
0	226
0	72
7	369
0	4
0	20
0	25
0	19
0	8
0	18
0	19
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	411
0	577
0	512
0	574
0	600
0	572
6	589
0	366
0	536
0	18
4	147
3	190
7	140
1	81
0	59
0	44
4	44
1	41
0	0
0	10
0	9
0	67
1	54
1	72
0	74
0	45
1	25
0	19
0	17
0	512
0	343
0	296
0	1231
0	1167
0	1166
0	960
0	1057
0	918
1	7295
0	24191
0	6240
0	11965
0	12925
0	533
0	549
0	7262
0	23833
37	6946
2	320
9	12649
0	186
0	163
4	747
0	1343
0	4977
0	1220
12	555
0	12607
0	65
0	10
0	10
0	10
0	10
0	10
0	1
0	10
0	54
0	90
0	95
0	527
6	547
0	582
999	568
0	548
1	78
0	62
0	558
0	569
0	548
0	269
0	19
0	37
0	255
3	4
0	12
0	125
0	8
1	72
2	11
2	31
0	64
2	1
1	8
0	560
0	6
125	419
0	408
0	10
474	2
0	5
0	15
20	18
0	3
0	14
0	6
0	4
0	1
0	2
0	2
0	9
0	7
0	7
5	1195
0	104
0	410
0	296
14	48
0	0
2086	4935
45	4449
2	1140
0	3874
11	4110
3	464
88	3527
2	292
2	251
2	474
0	0
0	219
0	161
12	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	639
0	10800
3	2829
17	3
4	802
0	594
3	1204
1	3773
1	7600
0	10083
0	2521
12	883
1	3050
1	10
0	2
1	63
0	1
1	58
3	66
0	66
0	0
0	2
0	1
1	16
2	748
1	93
0	173
5	353
0	712
0	372
2	457
1	300
0	147
2	591
0	610
0	72
0	460
0	110
622	335
0	326
14	112
0	98
0	102
4	102
1	112
0	102
0	24
0	12
0	5
0	335
3	237
103	1822
4	1816
7	119
5	194
0	137
8	146
0	600
0	150
0	22
3	374
1	6
0	23
0	305
0	1
1	29
0	61
0	105
0	307
0	92
0	19
4	265
1	64
0	1
0	366
0	43
0	26
0	24
4	120
0	24
0	9
0	47
1	10
0	23
0	17
0	57
4674	872
9	461
11	124
0	397
0	0
583	1821
3	1819
1	759
4	128
0	228
21	2161
3	892
103	2146
0	1990
2	296
1	145
2	2
0	973
0	115
3	1864
0	16
0	16
0	19
0	13
0	13
0	230
0	3
2	262
0	47
0	260
0	49
6	31
0	4
2	2
0	8
1	12
0	17
0	13
0	0
0	3
0	0
0	0
0	40
40	6613
2	6037
1	2973
0	2240
0	1612
4	1276
8	1216
8	1403
6	908
3	701
0	935
0	2306
0	2231
0	1968
0	2490
0	1231
0	137
0	473
0	151
0	917
0	121
0	204
0	1069
0	1531
0	1461
0	1461
6	154
0	113
0	135
3	154
0	13
0	14
0	6
0	20
5	30
0	2
3	8
1	14
2	1599
17	1805
1	116
0	389
0	507
1	42
1	53
0	781
0	127
0	52
0	428
8	84
0	148
0	774
2	595
0	7
1	304
13	187
0	116
0	422
0	116
0	69
0	1610
5	1645
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
2	459
55	460
0	136
3	74
1	1112
1	575
32	1211
1	239
0	2
0	2
671	1071
7	280
0	552
0	426
0	453
0	235
0	71
0	687
0	414
0	230
0	157
0	532
0	684
924	824
0	821
1	2704
1	0
0	2704
0	4
0	0
0	2
0	4
0	0
0	0
5	1
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
1	268
2	359
3	237
12	86
0	73
0	110
4	59
0	0
0	0
19429	89
26	731
0	401
0	785
0	760
0	388
0	274
0	94
0	38
0	41
0	4
8	12
0	0
0	0
0	0
1	0
1	7
0	3
0	4305
0	4266
0	4431
0	3936
0	4462
0	4235
0	855
0	512
0	901
0	74
0	889
0	7
0	476
0	387
0	403
0	117
0	170
0	2499
0	3774
0	4456
0	4236
0	486
1	0
0	135
0	292
0	239
0	247
0	223
0	77
0	5695
0	3978
49	1494
1	846
17	5704
0	5159
0	208
0	253
0	83
3	16
0	0
0	0
0	1
7	0
0	1797
0	914
0	1682
0	1015
0	174
0	40
1	12
0	0
0	29
0	773
0	227
0	227
0	50
0	96
0	89
5	23
0	96
8	56
16	3960
0	4244
0	3006
1	232
1	995
0	1988
0	552
0	578
427	4676
2	4561
5	4550
0	3851
0	4573
0	3883
9	2341
0	224
14	1044
3	378
0	174
0	178
3	662
2	156
0	581
0	44
0	43
0	219
0	78
0	4
0	4
0	0
0	3860
345	2488
4	2486
10	258
0	8
0	29
4	568
0	436
0	77
0	17
0	109
4	10
0	10
7	422
0	416
0	413
0	216
0	106
2	55
0	46
0	62
0	72
0	71
0	68
0	62
0	38
0	29
0	19
0	12
1	0
0	16
0	0
0	0
0	406
692	694
5	314
0	210
0	124
0	294
0	292
0	301
2	45
0	88
1	507
0	361
0	384
0	378
0	267
1	107
0	222
0	60
0	0
3	434
0	2
0	318
4	43
0	964
0	160
0	130
0	216
6	964
0	302
4	7
1	172
0	43
0	259
0	35
0	126
4	240
0	52
671	411
0	113
0	195
214	1071
3	893
0	381
2	228
2	206
10	165
0	105
8	80
0	45
0	59
0	94
0	61
158	1193
0	1158
0	129
0	410
0	527
0	324
0	181
4	46
0	154
0	35
6	2
0	2
0	449
0	202
2	104
952	563
16	77
0	247
0	102
0	152
0	107
154	442
0	388
0	15
0	84
0	24
0	10
0	82
1	1616
1	1521
0	1617
0	8
0	0
1	6
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
41	243
74	162
38	222
45	20
0	789
161	789
1	120
5	307
2	356
0	113
2	52
0	37
0	0
0	789
0	62
0	1
0	1
0	1
0	1
0	4893
60	1720
41	3586
2	778
1	4353
0	1215
3	834
3	781
2	1790
13	3564
4	567
2	3284
3	3259
2	893
0	2932
0	2985
0	157
0	15
15	127
3	753
0	835
0	430
5	148
0	143
0	835
12	378
0	899
0	921
0	869
0	872
0	625
0	445
0	364
0	78
0	67
0	135
1	23
0	127
420	341
0	197
0	312
0	43
0	152
0	144
4	150
2	149
0	4
6	1
2	3
2	2
3	0
0	3
0	558
0	0
265	6117
0	3168
80	6053
0	46
0	1450
5	1676
0	1634
0	29
0	1508
0	1466
0	1450
13	37
0	22
0	0
0	14
1	15
23	29
0	18
0	12
0	4
6	15
1	4
133	33
17	21
0	2
0	0
0	0
219	34
0	34
0	14
236	74
0	73
0	6
0	6
0	0
0	4
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	135
0	129
0	116
0	148
0	132
0	102
0	87
0	54
0	74
0	1
1	19
0	19
0	5
0	21
0	30
0	90
